file_path,Unnamed: 0,year,pond,date,Lcapito,score0,time_stamp0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150204_204600.wav,4609,2015,5a,2015-02-04 20:46:00,1.0,135.98646383153778,282.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150206_004700.wav,2474,2015,9a,2015-02-06 00:47:00,0.0,133.11736216421923,1.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150312_201400.wav,1270,2015,4a,2015-03-12 20:14:00,0.0,131.83348826306704,153.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150224_220200.wav,1065,2015,4a,2015-02-24 22:02:00,1.0,129.52751049686734,261.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150205_234700.wav,2435,2015,9a,2015-02-05 23:47:00,0.0,127.8073936247058,47.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150223_190100.wav,1066,2015,4a,2015-02-23 19:01:00,1.0,127.26739220797683,103.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150205_184700.wav,2467,2015,9a,2015-02-05 18:47:00,0.0,126.65839736350426,113.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150307_231000.wav,4625,2015,5a,2015-03-07 23:10:00,0.0,126.59842195451994,263.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150202_184400.wav,2473,2015,9a,2015-02-02 18:44:00,0.0,125.28352036350955,71.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150321_001900.wav,1761,2015,2a,2015-03-21 00:19:00,0.0,124.07661500070051,170.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150205_194700.wav,1435,2015,2a,2015-02-05 19:47:00,1.0,124.05407674386922,103.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150320_001900.wav,315,2015,8a,2015-03-20 00:19:00,0.0,123.15201405657585,291.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150205_214700.wav,2365,2015,9a,2015-02-05 21:47:00,0.0,122.74539732546042,7.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150205_234700.wav,2832,2015,10a,2015-02-05 23:47:00,0.0,120.08739671656228,37.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150320_231900.wav,1630,2015,2a,2015-03-20 23:19:00,0.0,119.33135799249125,252.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150204_234600.wav,2389,2015,9a,2015-02-04 23:46:00,0.0,118.13511533268961,34.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150202_204400.wav,2449,2015,9a,2015-02-02 20:44:00,0.0,117.90578502786461,166.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150308_211100.wav,4915,2015,5a,2015-03-08 21:11:00,0.0,116.50629912254401,151.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150204_194600.wav,4626,2015,5a,2015-02-04 19:46:00,0.0,114.61219067512373,273.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150305_220900.wav,4617,2015,5a,2015-03-05 22:09:00,1.0,111.25375540928245,232.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150314_001400.wav,356,2015,7a,2015-03-14 00:14:00,1.0,109.02149900044257,269.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150218_185700.wav,1211,2015,4a,2015-02-18 18:57:00,0.0,109.0054402665685,83.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150315_191600.wav,2509,2015,10a,2015-03-15 19:16:00,0.0,108.65245739852044,281.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150203_184500.wav,2631,2015,10a,2015-02-03 18:45:00,0.0,107.80928286242138,22.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150223_220100.wav,4963,2015,1a,2015-02-23 22:01:00,0.0,104.97844160088272,71.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150314_221500.wav,5150,2015,1a,2015-03-14 22:15:00,0.0,104.56224759412129,139.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150321_192000.wav,96,2015,8a,2015-03-21 19:20:00,0.0,103.34956486622191,206.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150203_004400.wav,2489,2015,10a,2015-02-03 00:44:00,0.0,102.96689316262336,22.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150224_230200.wav,1064,2015,4a,2015-02-24 23:02:00,1.0,102.59491261145698,188.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150202_184400.wav,4776,2015,5a,2015-02-02 18:44:00,0.0,101.94259567895635,61.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150319_221900.wav,4,2015,8a,2015-03-19 22:19:00,0.0,101.93661446397921,91.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150202_184400.wav,1414,2015,2a,2015-02-02 18:44:00,1.0,100.72997354193899,214.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150320_191900.wav,216,2015,8a,2015-03-20 19:19:00,0.0,98.9523739018679,41.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150319_231900.wav,1764,2015,2a,2015-03-19 23:19:00,0.0,98.12085461193163,260.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150202_194400.wav,2448,2015,9a,2015-02-02 19:44:00,0.0,97.98231809494514,240.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150313_231400.wav,311,2015,8a,2015-03-13 23:14:00,0.0,97.7513781956016,291.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150202_214400.wav,2588,2015,10a,2015-02-02 21:44:00,0.0,97.63911962358739,249.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150305_190900.wav,2267,2015,9a,2015-03-05 19:09:00,0.0,96.97537141769257,64.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150314_221500.wav,2620,2015,10a,2015-03-14 22:15:00,0.0,96.7207422313991,185.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150202_214400.wav,1442,2015,2a,2015-02-02 21:44:00,0.0,94.69115873903002,159.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150420_003900.wav,1275,2015,4a,2015-04-20 00:39:00,0.0,94.0892442831871,165.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150202_194400.wav,2613,2015,10a,2015-02-02 19:44:00,0.0,93.3012123877107,191.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150404_192900.wav,546,2015,7a,2015-04-04 19:29:00,0.0,93.22009611641332,260.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150223_230100.wav,4954,2015,5a,2015-02-23 23:01:00,0.0,92.13115063661607,73.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150205_224700.wav,2737,2015,10a,2015-02-05 22:47:00,0.0,91.99118783068911,277.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150205_214700.wav,2617,2015,10a,2015-02-05 21:47:00,0.0,91.23424559726679,89.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150203_234500.wav,4685,2015,5a,2015-02-03 23:45:00,0.0,91.19374006845446,268.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150308_191100.wav,4945,2015,5a,2015-03-08 19:11:00,0.0,89.99106197018627,151.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150204_234600.wav,1418,2015,2a,2015-02-04 23:46:00,1.0,89.04775196907039,44.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150226_000300.wav,1200,2015,4a,2015-02-26 00:03:00,0.0,88.75909169464427,235.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150203_184500.wav,1416,2015,2a,2015-02-03 18:45:00,1.0,88.477210166768,295.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150202_214400.wav,852,2015,3a,2015-02-02 21:44:00,0.0,88.45944126218534,290.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150226_210400.wav,1141,2015,4a,2015-02-26 21:04:00,0.0,88.33495689215083,89.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150320_211900.wav,997,2015,3a,2015-03-20 21:19:00,0.0,87.7723707602642,125.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150226_000300.wav,4735,2015,5a,2015-02-26 00:03:00,0.0,86.91568233789503,118.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150202_224400.wav,2660,2015,10a,2015-02-02 22:44:00,0.0,86.23695044266564,45.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150322_232000.wav,1056,2015,3a,2015-03-22 23:20:00,0.0,86.02762041340729,77.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150319_201900.wav,354,2015,8a,2015-03-19 20:19:00,0.0,85.74087178103464,36.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150226_220400.wav,4951,2015,5a,2015-02-26 22:04:00,0.0,85.52769080766541,10.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150312_191400.wav,1171,2015,4a,2015-03-12 19:14:00,0.0,85.52044539080332,116.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150308_201100.wav,4819,2015,5a,2015-03-08 20:11:00,0.0,85.08490954775903,26.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150308_221100.wav,4715,2015,5a,2015-03-08 22:11:00,0.0,84.97206923922374,159.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150227_000400.wav,1079,2015,4a,2015-02-27 00:04:00,0.0,84.2971419474231,125.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150320_231900.wav,19,2015,8a,2015-03-20 23:19:00,0.0,83.548455468923,276.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150418_193800.wav,2379,2015,9a,2015-04-18 19:38:00,0.0,83.5169153517105,262.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150320_221900.wav,1604,2015,2a,2015-03-20 22:19:00,0.0,83.41227144484414,16.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150319_211900.wav,332,2015,8a,2015-03-19 21:19:00,0.0,83.35095291546487,150.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150226_230400.wav,4916,2015,5a,2015-02-26 23:04:00,0.0,83.30248831800405,186.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150320_001900.wav,1765,2015,2a,2015-03-20 00:19:00,0.0,82.69176349638059,67.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150313_201400.wav,282,2015,8a,2015-03-13 20:14:00,0.0,82.48539681838808,207.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150205_184700.wav,2788,2015,10a,2015-02-05 18:47:00,0.0,82.23764841099214,23.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150319_221900.wav,1767,2015,2a,2015-03-19 22:19:00,0.0,82.11490301237761,146.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150202_234400.wav,2822,2015,10a,2015-02-02 23:44:00,0.0,81.82419339124773,288.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150319_191900.wav,329,2015,8a,2015-03-19 19:19:00,0.0,81.74903730186554,147.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150206_004700.wav,2554,2015,10a,2015-02-06 00:47:00,0.0,80.62607856097709,248.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150313_001400.wav,2525,2015,10a,2015-03-13 00:14:00,0.0,79.25699404727285,31.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150202_224400.wav,4630,2015,5a,2015-02-02 22:44:00,0.0,78.9622482959511,102.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150313_231400.wav,357,2015,7a,2015-03-13 23:14:00,1.0,78.93265009434101,84.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150305_190900.wav,4620,2015,5a,2015-03-05 19:09:00,1.0,78.92131639127798,112.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150321_001900.wav,1043,2015,3a,2015-03-21 00:19:00,0.0,78.80794346869683,157.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150321_212000.wav,208,2015,8a,2015-03-21 21:20:00,0.0,78.76970050130359,258.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150202_224400.wav,1423,2015,2a,2015-02-02 22:44:00,1.0,78.64765730952271,252.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150314_201500.wav,1146,2015,4a,2015-03-14 20:15:00,0.0,78.1861398978482,293.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150204_234600.wav,2661,2015,10a,2015-02-04 23:46:00,0.0,77.71656000618405,139.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150226_220400.wav,698,2015,7a,2015-02-26 22:04:00,0.0,76.51096492477393,124.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/5a/20150216_215600.wav,4690,2015,5a,2015-02-16 21:56:00,0.0,76.14121821839143,15.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150315_231600.wav,5239,2015,1a,2015-03-15 23:16:00,0.0,75.83283475325527,113.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150316_001600.wav,5126,2015,1a,2015-03-16 00:16:00,0.0,75.50747459828179,132.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150204_194600.wav,1465,2015,2a,2015-02-04 19:46:00,1.0,75.4098093351984,125.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150320_221900.wav,990,2015,3a,2015-03-20 22:19:00,0.0,75.37510535627318,112.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150308_191100.wav,1742,2015,2a,2015-03-08 19:11:00,0.0,75.26073865200665,256.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150321_221900.wav,2478,2015,10a,2015-03-21 22:19:00,0.0,75.19944622843512,77.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150313_211400.wav,309,2015,8a,2015-03-13 21:14:00,0.0,75.0744610628753,7.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150322_202000.wav,720,2015,3a,2015-03-22 20:20:00,0.0,75.00794378729192,97.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150203_224500.wav,2704,2015,10a,2015-02-03 22:45:00,0.0,74.5966673650934,206.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150308_231100.wav,1801,2015,6a,2015-03-08 23:11:00,0.0,74.5893008813263,97.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/9a/20150418_223800.wav,2457,2015,9a,2015-04-18 22:38:00,0.0,74.5818912553505,135.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150308_221100.wav,2102,2015,6a,2015-03-08 22:11:00,0.0,74.27688695235469,254.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150206_004700.wav,366,2015,7a,2015-02-06 00:47:00,0.0,74.23499956580841,132.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150225_000200.wav,4961,2015,1a,2015-02-25 00:02:00,0.0,73.68887649708046,180.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150203_234500.wav,2770,2015,10a,2015-02-03 23:45:00,0.0,73.3592265171997,241.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150202_204400.wav,2829,2015,10a,2015-02-02 20:44:00,0.0,72.45281121302443,62.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/10a/20150307_231000.wav,2731,2015,10a,2015-03-07 23:10:00,0.0,72.3554529339503,258.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150226_220400.wav,1096,2015,4a,2015-02-26 22:04:00,0.0,72.06211361649741,248.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/7a/20150314_231500.wav,355,2015,7a,2015-03-14 23:15:00,1.0,72.03018448434808,286.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150402_192800.wav,291,2015,8a,2015-04-02 19:28:00,0.0,71.97128233619043,147.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150321_202000.wav,810,2015,3a,2015-03-21 20:20:00,0.0,71.86529447344482,267.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150419_193900.wav,2099,2015,6a,2015-04-19 19:39:00,0.0,71.80013711037135,253.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150320_211900.wav,235,2015,8a,2015-03-20 21:19:00,0.0,71.00009960369833,29.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150204_214600.wav,1743,2015,2a,2015-02-04 21:46:00,0.0,69.90834910522446,117.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150322_222000.wav,1054,2015,3a,2015-03-22 22:20:00,0.0,69.68117078868944,44.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/2a/20150223_200100.wav,1692,2015,2a,2015-02-23 20:01:00,0.0,69.33671070584109,291.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/6a/20150308_201100.wav,2016,2015,6a,2015-03-08 20:11:00,0.0,69.31141923550418,141.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/1a/20150315_221600.wav,5154,2015,1a,2015-03-15 22:16:00,0.0,69.28256701163514,183.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/3a/20150319_191900.wav,1006,2015,3a,2015-03-19 19:19:00,0.0,69.03339650906092,280.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150320_201900.wav,187,2015,8a,2015-03-20 20:19:00,0.0,68.78883411407423,212.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150313_191400.wav,119,2015,8a,2015-03-13 19:14:00,0.0,68.74343236819006,207.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/4a/20150314_231500.wav,1147,2015,4a,2015-03-14 23:15:00,0.0,68.62025883506178,33.0
