file_path,Unnamed: 0,year,pond,date,Lcapito,score0,time_stamp0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150216_205600.wav,33,2015,8a,2015-02-16 20:56:00,0.0,44.10077260514597,117.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150216_215600.wav,36,2015,8a,2015-02-16 21:56:00,0.0,36.69485124021559,12.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150504_204900.wav,37,2015,8a,2015-05-04 20:49:00,0.0,59.44281173276105,176.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150312_231400.wav,38,2015,8a,2015-03-12 23:14:00,0.0,49.90210544695385,76.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_000900.wav,39,2015,8a,2015-03-06 00:09:00,0.0,42.85064989450966,168.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150216_185600.wav,40,2015,8a,2015-02-16 18:56:00,0.0,36.77509138992396,253.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150217_005600.wav,41,2015,8a,2015-02-17 00:56:00,0.0,47.73239551069276,219.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150410_233300.wav,42,2015,8a,2015-04-10 23:33:00,0.0,34.37878706220599,278.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150305_230900.wav,46,2015,8a,2015-03-05 23:09:00,0.0,39.74366790269396,259.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150225_190300.wav,47,2015,8a,2015-02-25 19:03:00,0.0,39.517398331214956,17.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150411_003300.wav,48,2015,8a,2015-04-11 00:33:00,0.0,42.08572883843077,257.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150411_223400.wav,51,2015,8a,2015-04-11 22:34:00,0.0,50.85845070009352,113.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150305_210900.wav,52,2015,8a,2015-03-05 21:09:00,0.0,47.86409640602927,122.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150403_202800.wav,53,2015,8a,2015-04-03 20:28:00,0.0,24.01660853191892,240.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150227_000400.wav,55,2015,8a,2015-02-27 00:04:00,0.0,38.96292083783402,119.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150409_193200.wav,57,2015,8a,2015-04-09 19:32:00,0.0,40.806554466963405,159.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150314_201500.wav,59,2015,8a,2015-03-14 20:15:00,0.0,84.25360717057985,235.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150411_213400.wav,60,2015,8a,2015-04-11 21:34:00,0.0,22.917633647920194,147.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_221000.wav,61,2015,8a,2015-03-07 22:10:00,0.0,35.74475839502656,214.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150203_184500.wav,63,2015,8a,2015-02-03 18:45:00,0.0,30.845197484918344,188.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_190400.wav,64,2015,8a,2015-02-26 19:04:00,0.0,53.03085313188992,217.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150315_231600.wav,65,2015,8a,2015-03-15 23:16:00,0.0,35.48114760532179,96.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150419_193900.wav,66,2015,8a,2015-04-19 19:39:00,0.0,37.79104055093898,117.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150202_224400.wav,68,2015,8a,2015-02-02 22:44:00,0.0,38.55827409812132,168.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150417_213700.wav,69,2015,8a,2015-04-17 21:37:00,0.0,39.941153187205835,134.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150405_203000.wav,70,2015,8a,2015-04-05 20:30:00,0.0,28.251951634722708,93.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150430_214600.wav,73,2015,8a,2015-04-30 21:46:00,0.0,27.151803797362124,56.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150504_214900.wav,74,2015,8a,2015-05-04 21:49:00,0.0,41.93476419016333,149.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_224600.wav,75,2015,8a,2015-02-04 22:46:00,0.0,50.63356896777836,213.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_000100.wav,76,2015,8a,2015-02-24 00:01:00,0.0,47.93227994525401,274.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_210200.wav,77,2015,8a,2015-02-24 21:02:00,0.0,30.775447874129394,19.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150225_000200.wav,79,2015,8a,2015-02-25 00:02:00,0.0,49.51573995985484,135.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150409_213200.wav,82,2015,8a,2015-04-09 21:32:00,0.0,45.33887418017445,243.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150312_211400.wav,83,2015,8a,2015-03-12 21:14:00,0.0,35.04023141391623,20.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150504_224900.wav,84,2015,8a,2015-05-04 22:49:00,0.0,36.80356538676483,145.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_214700.wav,86,2015,8a,2015-02-05 21:47:00,0.0,24.851244436422533,281.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150305_220900.wav,87,2015,8a,2015-03-05 22:09:00,0.0,29.425517874099416,105.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150503_004800.wav,89,2015,8a,2015-05-03 00:48:00,0.0,15.045523831904232,289.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_211000.wav,91,2015,8a,2015-03-07 21:10:00,0.0,24.35023109498494,206.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_201000.wav,92,2015,8a,2015-03-07 20:10:00,0.0,33.612527211958316,285.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150305_200900.wav,93,2015,8a,2015-03-05 20:09:00,0.0,57.58940542279479,259.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150225_200300.wav,94,2015,8a,2015-02-25 20:03:00,0.0,39.071075564613835,55.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_194700.wav,95,2015,8a,2015-02-05 19:47:00,0.0,26.451398236872517,98.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150321_192000.wav,96,2015,8a,2015-03-21 19:20:00,0.0,57.29841722115915,32.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_230400.wav,97,2015,8a,2015-02-26 23:04:00,0.0,37.14332288978031,49.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150223_220100.wav,98,2015,8a,2015-02-23 22:01:00,0.0,26.677788875717035,71.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_220200.wav,99,2015,8a,2015-02-24 22:02:00,0.0,45.26193303688159,272.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150416_213700.wav,100,2015,8a,2015-04-16 21:37:00,0.0,31.002062227130644,253.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150409_233200.wav,101,2015,8a,2015-04-09 23:32:00,0.0,27.33656075806889,204.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150411_203400.wav,102,2015,8a,2015-04-11 20:34:00,0.0,30.443459414698648,286.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_000300.wav,103,2015,8a,2015-02-26 00:03:00,0.0,33.42285880608088,220.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150405_193000.wav,104,2015,8a,2015-04-05 19:30:00,0.0,21.782487805707806,96.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_234700.wav,107,2015,8a,2015-02-05 23:47:00,0.0,18.864922813125066,20.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150402_202800.wav,108,2015,8a,2015-04-02 20:28:00,0.0,28.4970665611477,258.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150403_212800.wav,109,2015,8a,2015-04-03 21:28:00,0.0,31.979068781505546,235.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150223_230100.wav,110,2015,8a,2015-02-23 23:01:00,0.0,30.140125015910456,206.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_210400.wav,111,2015,8a,2015-02-26 21:04:00,0.0,19.16643522703629,263.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150322_202000.wav,113,2015,8a,2015-03-22 20:20:00,0.0,49.21814665520692,251.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150313_221400.wav,115,2015,8a,2015-03-13 22:14:00,0.0,46.73820293832915,78.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_230200.wav,117,2015,8a,2015-02-24 23:02:00,0.0,25.939261504402772,180.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_193400.wav,118,2015,8a,2015-04-12 19:34:00,0.0,29.4983734132296,123.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150313_191400.wav,119,2015,8a,2015-03-13 19:14:00,0.0,58.69076536019939,289.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_214600.wav,120,2015,8a,2015-02-04 21:46:00,0.0,39.81550727016413,192.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_200200.wav,121,2015,8a,2015-02-24 20:02:00,0.0,25.004281869387356,34.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150218_195700.wav,122,2015,8a,2015-02-18 19:57:00,0.0,27.08311134388381,138.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_200400.wav,123,2015,8a,2015-02-26 20:04:00,0.0,16.175399584349815,278.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150223_210100.wav,125,2015,8a,2015-02-23 21:01:00,0.0,27.949822650050056,11.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150502_234800.wav,126,2015,8a,2015-05-02 23:48:00,0.0,23.19858840088838,297.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150217_205700.wav,127,2015,8a,2015-02-17 20:57:00,0.0,23.03556040720056,156.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150315_221600.wav,128,2015,8a,2015-03-15 22:16:00,0.0,54.70225707746551,57.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_231000.wav,129,2015,8a,2015-03-07 23:10:00,0.0,21.64621065184022,274.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150403_002800.wav,130,2015,8a,2015-04-03 00:28:00,0.0,22.919106184942752,285.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_204700.wav,131,2015,8a,2015-02-05 20:47:00,0.0,22.981837237718764,204.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_231000.wav,133,2015,8a,2015-03-06 23:10:00,0.0,24.07073576636309,210.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150403_192800.wav,134,2015,8a,2015-04-03 19:28:00,0.0,26.85876171946359,131.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150413_003400.wav,136,2015,8a,2015-04-13 00:34:00,0.0,35.37205979135493,243.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150206_004700.wav,137,2015,8a,2015-02-06 00:47:00,0.0,21.38149271661797,207.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150418_193800.wav,139,2015,8a,2015-04-18 19:38:00,0.0,18.09548194792235,145.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150225_220300.wav,140,2015,8a,2015-02-25 22:03:00,0.0,32.126717526339995,31.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150416_193700.wav,142,2015,8a,2015-04-16 19:37:00,0.0,21.7257897774142,163.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150405_213000.wav,143,2015,8a,2015-04-05 21:30:00,0.0,18.93055758476807,232.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_194600.wav,144,2015,8a,2015-02-04 19:46:00,0.0,18.55433196822398,284.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_234600.wav,145,2015,8a,2015-02-04 23:46:00,0.0,14.932380581691167,275.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150417_223700.wav,149,2015,8a,2015-04-17 22:37:00,0.0,43.45096426124934,173.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150411_193400.wav,150,2015,8a,2015-04-11 19:34:00,0.0,26.048102619507517,144.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150217_215700.wav,152,2015,8a,2015-02-17 21:57:00,0.0,26.916646721603755,158.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150403_222800.wav,153,2015,8a,2015-04-03 22:28:00,0.0,27.727925668224003,246.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150314_221500.wav,154,2015,8a,2015-03-14 22:15:00,0.0,38.12942840452154,158.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150504_234900.wav,155,2015,8a,2015-05-04 23:49:00,0.0,17.734110724999095,284.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150308_211100.wav,156,2015,8a,2015-03-08 21:11:00,0.0,24.775990875157326,135.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_001000.wav,157,2015,8a,2015-03-07 00:10:00,0.0,23.436456948520895,138.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_223400.wav,158,2015,8a,2015-04-12 22:34:00,0.0,28.9152869602913,267.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_221000.wav,160,2015,8a,2015-03-06 22:10:00,0.0,23.246622693257297,165.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150225_230300.wav,161,2015,8a,2015-02-25 23:03:00,0.0,17.06452440365083,54.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_191000.wav,163,2015,8a,2015-03-07 19:10:00,0.0,32.79526264798259,35.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_204600.wav,164,2015,8a,2015-02-04 20:46:00,0.0,25.682503782431567,269.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_004600.wav,166,2015,8a,2015-02-05 00:46:00,0.0,25.210705795598198,56.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_224700.wav,167,2015,8a,2015-02-05 22:47:00,0.0,17.940064881327725,98.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_184700.wav,168,2015,8a,2015-02-05 18:47:00,0.0,22.60875573744014,117.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150417_233700.wav,169,2015,8a,2015-04-17 23:37:00,0.0,17.183852311274066,257.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150321_001900.wav,170,2015,8a,2015-03-21 00:19:00,0.0,37.29690591583483,246.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_203400.wav,171,2015,8a,2015-04-12 20:34:00,0.0,23.662487909021586,211.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150416_203700.wav,172,2015,8a,2015-04-16 20:37:00,0.0,26.265805971202553,253.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150308_221100.wav,173,2015,8a,2015-03-08 22:11:00,0.0,27.6168760703572,298.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_233400.wav,174,2015,8a,2015-04-12 23:34:00,0.0,30.711131085678996,222.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150406_003000.wav,175,2015,8a,2015-04-06 00:30:00,0.0,20.50704877341725,168.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_191000.wav,176,2015,8a,2015-03-06 19:10:00,0.0,33.38186331713673,28.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150321_202000.wav,177,2015,8a,2015-03-21 20:20:00,0.0,75.28817632901207,264.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150308_001000.wav,178,2015,8a,2015-03-08 00:10:00,0.0,20.424880189615426,60.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150223_190100.wav,179,2015,8a,2015-02-23 19:01:00,0.0,27.89023889850754,259.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150420_003900.wav,181,2015,8a,2015-04-20 00:39:00,0.0,25.31080871607266,210.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150419_233900.wav,182,2015,8a,2015-04-19 23:39:00,0.0,26.158448883422334,16.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150308_231100.wav,185,2015,8a,2015-03-08 23:11:00,0.0,22.680732993824368,253.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150315_191600.wav,186,2015,8a,2015-03-15 19:16:00,0.0,21.960979410763798,199.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150320_201900.wav,187,2015,8a,2015-03-20 20:19:00,0.0,63.58396679406562,141.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_213400.wav,188,2015,8a,2015-04-12 21:34:00,0.0,31.159370519025252,297.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150418_003700.wav,189,2015,8a,2015-04-18 00:37:00,0.0,18.294671048023492,233.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150217_225700.wav,190,2015,8a,2015-02-17 22:57:00,0.0,33.688434520997085,44.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_190200.wav,191,2015,8a,2015-02-24 19:02:00,0.0,23.259160783496835,83.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_211000.wav,192,2015,8a,2015-03-06 21:10:00,0.0,16.04815306429091,179.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150404_222900.wav,193,2015,8a,2015-04-04 22:29:00,0.0,15.97516762419692,225.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_184600.wav,194,2015,8a,2015-02-04 18:46:00,0.0,17.021291393997075,56.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150404_192900.wav,195,2015,8a,2015-04-04 19:29:00,0.0,19.43777218108859,293.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150404_232900.wav,196,2015,8a,2015-04-04 23:29:00,0.0,41.67567900051699,138.5
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150312_221400.wav,197,2015,8a,2015-03-12 22:14:00,0.0,32.140272553250036,190.5
