file_path,Unnamed: 0,year,pond,date,Lcapito,score0,time_stamp0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_190400.wav,64,2015,8a,2015-02-26 19:04:00,0.0,46.45526711836139,200.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150315_231600.wav,65,2015,8a,2015-03-15 23:16:00,0.0,52.329934267335254,136.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150419_193900.wav,66,2015,8a,2015-04-19 19:39:00,0.0,41.13994400515567,35.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150202_224400.wav,68,2015,8a,2015-02-02 22:44:00,0.0,49.5563658143315,32.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150417_213700.wav,69,2015,8a,2015-04-17 21:37:00,0.0,46.47533034997131,243.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150405_203000.wav,70,2015,8a,2015-04-05 20:30:00,0.0,50.96243768608371,222.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150430_214600.wav,73,2015,8a,2015-04-30 21:46:00,0.0,47.382827672159564,103.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150504_214900.wav,74,2015,8a,2015-05-04 21:49:00,0.0,43.14482641292493,180.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_224600.wav,75,2015,8a,2015-02-04 22:46:00,0.0,48.463687648034195,282.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_000100.wav,76,2015,8a,2015-02-24 00:01:00,0.0,53.43848875279467,182.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_210200.wav,77,2015,8a,2015-02-24 21:02:00,0.0,40.35557824924938,77.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150225_000200.wav,79,2015,8a,2015-02-25 00:02:00,0.0,39.767122452739024,103.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150409_213200.wav,82,2015,8a,2015-04-09 21:32:00,0.0,44.38519690034241,211.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150312_211400.wav,83,2015,8a,2015-03-12 21:14:00,0.0,47.130850853974515,76.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150504_224900.wav,84,2015,8a,2015-05-04 22:49:00,0.0,43.173288523727535,297.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_214700.wav,86,2015,8a,2015-02-05 21:47:00,0.0,40.45752476578386,36.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150305_220900.wav,87,2015,8a,2015-03-05 22:09:00,0.0,49.52787767421555,200.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150503_004800.wav,89,2015,8a,2015-05-03 00:48:00,0.0,45.9769226164734,278.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_211000.wav,91,2015,8a,2015-03-07 21:10:00,0.0,44.146148043265725,200.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_201000.wav,92,2015,8a,2015-03-07 20:10:00,0.0,47.40495338097264,0.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150305_200900.wav,93,2015,8a,2015-03-05 20:09:00,0.0,44.98559941863047,15.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150225_200300.wav,94,2015,8a,2015-02-25 20:03:00,0.0,59.22459578496904,254.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_194700.wav,95,2015,8a,2015-02-05 19:47:00,0.0,53.66285243412176,161.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150321_192000.wav,96,2015,8a,2015-03-21 19:20:00,0.0,53.987202916821154,183.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_230400.wav,97,2015,8a,2015-02-26 23:04:00,0.0,40.882555166603,246.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150223_220100.wav,98,2015,8a,2015-02-23 22:01:00,0.0,40.358965068112596,131.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_220200.wav,99,2015,8a,2015-02-24 22:02:00,0.0,40.062497581282344,294.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150416_213700.wav,100,2015,8a,2015-04-16 21:37:00,0.0,44.43288998017593,280.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150409_233200.wav,101,2015,8a,2015-04-09 23:32:00,0.0,54.86273976242454,82.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150411_203400.wav,102,2015,8a,2015-04-11 20:34:00,0.0,44.373729166052115,150.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_000300.wav,103,2015,8a,2015-02-26 00:03:00,0.0,36.411078379429206,113.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150405_193000.wav,104,2015,8a,2015-04-05 19:30:00,0.0,54.22551960836506,293.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_234700.wav,107,2015,8a,2015-02-05 23:47:00,0.0,44.64421726509096,121.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150402_202800.wav,108,2015,8a,2015-04-02 20:28:00,0.0,47.4986824931094,240.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150403_212800.wav,109,2015,8a,2015-04-03 21:28:00,0.0,38.72071223929996,68.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150223_230100.wav,110,2015,8a,2015-02-23 23:01:00,0.0,39.441236122878706,9.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_210400.wav,111,2015,8a,2015-02-26 21:04:00,0.0,41.823689228574636,51.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150322_202000.wav,113,2015,8a,2015-03-22 20:20:00,0.0,75.40443478062356,236.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150313_221400.wav,115,2015,8a,2015-03-13 22:14:00,0.0,43.233212392438666,269.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_230200.wav,117,2015,8a,2015-02-24 23:02:00,0.0,51.204603610337145,81.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_193400.wav,118,2015,8a,2015-04-12 19:34:00,0.0,32.75746303548553,123.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150313_191400.wav,119,2015,8a,2015-03-13 19:14:00,0.0,112.44470781151333,244.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_214600.wav,120,2015,8a,2015-02-04 21:46:00,0.0,41.86590673926774,273.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_200200.wav,121,2015,8a,2015-02-24 20:02:00,0.0,43.070600141700474,269.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150218_195700.wav,122,2015,8a,2015-02-18 19:57:00,0.0,51.7067823766407,104.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150226_200400.wav,123,2015,8a,2015-02-26 20:04:00,0.0,50.63487200589658,193.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150223_210100.wav,125,2015,8a,2015-02-23 21:01:00,0.0,41.88197426874615,103.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150502_234800.wav,126,2015,8a,2015-05-02 23:48:00,0.0,35.37074943401986,0.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150217_205700.wav,127,2015,8a,2015-02-17 20:57:00,0.0,64.06810887546767,192.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150315_221600.wav,128,2015,8a,2015-03-15 22:16:00,0.0,38.363360179414116,262.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_231000.wav,129,2015,8a,2015-03-07 23:10:00,0.0,38.289985713280764,237.0
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150403_002800.wav,130,2015,8a,2015-04-03 00:28:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_204700.wav,131,2015,8a,2015-02-05 20:47:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_231000.wav,133,2015,8a,2015-03-06 23:10:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150403_192800.wav,134,2015,8a,2015-04-03 19:28:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150413_003400.wav,136,2015,8a,2015-04-13 00:34:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150206_004700.wav,137,2015,8a,2015-02-06 00:47:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150418_193800.wav,139,2015,8a,2015-04-18 19:38:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150225_220300.wav,140,2015,8a,2015-02-25 22:03:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150416_193700.wav,142,2015,8a,2015-04-16 19:37:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150405_213000.wav,143,2015,8a,2015-04-05 21:30:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_194600.wav,144,2015,8a,2015-02-04 19:46:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_234600.wav,145,2015,8a,2015-02-04 23:46:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150417_223700.wav,149,2015,8a,2015-04-17 22:37:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150411_193400.wav,150,2015,8a,2015-04-11 19:34:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150217_215700.wav,152,2015,8a,2015-02-17 21:57:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150403_222800.wav,153,2015,8a,2015-04-03 22:28:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150314_221500.wav,154,2015,8a,2015-03-14 22:15:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150504_234900.wav,155,2015,8a,2015-05-04 23:49:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150308_211100.wav,156,2015,8a,2015-03-08 21:11:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_001000.wav,157,2015,8a,2015-03-07 00:10:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_223400.wav,158,2015,8a,2015-04-12 22:34:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_221000.wav,160,2015,8a,2015-03-06 22:10:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150225_230300.wav,161,2015,8a,2015-02-25 23:03:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150307_191000.wav,163,2015,8a,2015-03-07 19:10:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_204600.wav,164,2015,8a,2015-02-04 20:46:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_004600.wav,166,2015,8a,2015-02-05 00:46:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_224700.wav,167,2015,8a,2015-02-05 22:47:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150205_184700.wav,168,2015,8a,2015-02-05 18:47:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150417_233700.wav,169,2015,8a,2015-04-17 23:37:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150321_001900.wav,170,2015,8a,2015-03-21 00:19:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_203400.wav,171,2015,8a,2015-04-12 20:34:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150416_203700.wav,172,2015,8a,2015-04-16 20:37:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150308_221100.wav,173,2015,8a,2015-03-08 22:11:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_233400.wav,174,2015,8a,2015-04-12 23:34:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150406_003000.wav,175,2015,8a,2015-04-06 00:30:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_191000.wav,176,2015,8a,2015-03-06 19:10:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150321_202000.wav,177,2015,8a,2015-03-21 20:20:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150308_001000.wav,178,2015,8a,2015-03-08 00:10:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150223_190100.wav,179,2015,8a,2015-02-23 19:01:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150420_003900.wav,181,2015,8a,2015-04-20 00:39:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150419_233900.wav,182,2015,8a,2015-04-19 23:39:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150308_231100.wav,185,2015,8a,2015-03-08 23:11:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150315_191600.wav,186,2015,8a,2015-03-15 19:16:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150320_201900.wav,187,2015,8a,2015-03-20 20:19:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150412_213400.wav,188,2015,8a,2015-04-12 21:34:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150418_003700.wav,189,2015,8a,2015-04-18 00:37:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150217_225700.wav,190,2015,8a,2015-02-17 22:57:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150224_190200.wav,191,2015,8a,2015-02-24 19:02:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150306_211000.wav,192,2015,8a,2015-03-06 21:10:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150404_222900.wav,193,2015,8a,2015-04-04 22:29:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150204_184600.wav,194,2015,8a,2015-02-04 18:46:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150404_192900.wav,195,2015,8a,2015-04-04 19:29:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150404_232900.wav,196,2015,8a,2015-04-04 23:29:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150312_221400.wav,197,2015,8a,2015-03-12 22:14:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150223_200100.wav,198,2015,8a,2015-02-23 20:01:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150416_233700.wav,201,2015,8a,2015-04-16 23:37:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150411_233400.wav,205,2015,8a,2015-04-11 23:34:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150410_193300.wav,206,2015,8a,2015-04-10 19:33:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150505_004900.wav,207,2015,8a,2015-05-05 00:49:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150321_212000.wav,208,2015,8a,2015-03-21 21:20:00,0.0,,
/Volumes/Expansion/Frog Call Project/Calling Data/Frog Calls/ichaway_2015/8a/20150202_234400.wav,211,2015,8a,2015-02-02 23:44:00,0.0,,
