Site,Start Date,Stop Date,Logger,SD Card,Listener,Sample Date,Sample Time,Sample Date Time,Species,NAAMP,File ID,Notes,Error
W37,3/24/2014,3/28/2014,3,3A,DK,3/27/2014,1928,3/27/2014 19:28,LISPH,1,20140327_192400,,N
W39,3/24/2014,3/28/2014,6,6A,DK,3/27/2014,1928,3/27/2014 19:28,LISPH,2,20140327_192400,,N
W40,3/24/2014,3/28/2014,9,9A,DK,3/27/2014,1928,3/27/2014 19:28,LISPH,1,20140327_192400,,N
W41,3/24/2014,3/28/2014,7,7A,DK,3/27/2014,1928,3/27/2014 19:28,LISPH,1,20140327_192400,,N
W42,3/24/2014,3/28/2014,10,10A,DK,3/27/2014,1928,3/27/2014 19:28,ACGRY,1,20140327_192400,,N
W42,3/24/2014,3/28/2014,10,10A,DK,3/27/2014,1928,3/27/2014 19:28,LISPH,1,20140327_192400,,N
W42,3/24/2014,3/28/2014,10,10A,DK,3/27/2014,1928,3/27/2014 19:28,PSNIG,1,20140327_192400,,N
W43,3/24/2014,3/28/2014,5,5A,DK,3/27/2014,1928,3/27/2014 19:28,LISPH,1,20140327_192400,,N
W43,3/24/2014,3/28/2014,5,5A,DK,3/27/2014,1928,3/27/2014 19:28,PSNIG,1,20140327_192400,,N
W27,3/24/2014,3/28/2014,1,1A,DK,3/27/2014,27,3/27/2014 0:27,LISPH,1,20140327_002300,,N
W28,3/24/2014,3/28/2014,2,2A,DK,3/27/2014,27,3/27/2014 0:27,LISPH,1,20140327_002300,,N
W29,3/24/2014,3/28/2014,8,8A,DK,3/27/2014,27,3/27/2014 0:27,LISPH,2,20140327_002300,,N
W36,3/24/2014,3/28/2014,4,4A,DK,3/27/2014,27,3/27/2014 0:27,LISPH,1,20140327_002300,,N
W37,3/24/2014,3/28/2014,3,3A,DK,3/27/2014,27,3/27/2014 0:27,LISPH,2,20140327_002300,,N
W39,3/24/2014,3/28/2014,6,6A,DK,3/27/2014,27,3/27/2014 0:27,LISPH,1,20140327_002300,,N
W40,3/24/2014,3/28/2014,9,9A,DK,3/27/2014,27,3/27/2014 0:27,LISPH,1,20140327_002300,,N
W41,3/24/2014,3/28/2014,7,7A,DK,3/27/2014,27,3/27/2014 0:27,LISPH,1,20140327_002300,,N
W42,3/24/2014,3/28/2014,10,10A,DK,3/27/2014,27,3/27/2014 0:27,LICAP,1,20140327_002300,NO NAAMP CODE,N
W42,3/24/2014,3/28/2014,10,10A,DK,3/27/2014,27,3/27/2014 0:27,LISPH,1,20140327_002300,,N
W43,3/24/2014,3/28/2014,5,5A,DK,3/27/2014,27,3/27/2014 0:27,LISPH,1,20140327_002300,,N
W27,3/24/2014,3/28/2014,1,1A,DK,3/27/2014,2328,3/27/2014 23:28,NOCAP,1,20140327_232400,,N
W28,3/24/2014,3/28/2014,2,2A,DK,3/27/2014,2328,3/27/2014 23:28,LISPH,1,20140327_232400,,N
W29,3/24/2014,3/28/2014,8,8A,DK,3/27/2014,2328,3/27/2014 23:28,LISPH,2,20140327_232400,,N
W36,3/24/2014,3/28/2014,4,4A,DK,3/27/2014,2328,3/27/2014 23:28,LISPH,2,20140327_232400,,N
W37,3/24/2014,3/28/2014,3,3A,DK,3/27/2014,2328,3/27/2014 23:28,LISPH,2,20140327_232400,,N
W39,3/24/2014,3/28/2014,6,6A,DK,3/27/2014,2328,3/27/2014 23:28,LISPH,2,20140327_232400,,N
W40,3/24/2014,3/28/2014,9,9A,DK,3/27/2014,2328,3/27/2014 23:28,LISPH,1,20140327_232400,,N
W41,3/24/2014,3/28/2014,7,7A,DK,3/27/2014,2328,3/27/2014 23:28,LISPH,1,20140327_232400,,N
W42,3/24/2014,3/28/2014,10,10A,DK,3/27/2014,2328,3/27/2014 23:28,LICAP,1,20140327_232400,,N
W42,3/24/2014,3/28/2014,10,10A,DK,3/27/2014,2328,3/27/2014 23:28,LICAT,1,20140327_232400,,N
W42,3/24/2014,3/28/2014,10,10A,DK,3/27/2014,2328,3/27/2014 23:28,LISPH,2,20140327_232400,,N
W43,3/24/2014,3/28/2014,5,5A,DK,3/27/2014,2328,3/27/2014 23:28,LISPH,1,20140327_232400,,N
W27,3/24/2014,3/28/2014,1,1A,DK,3/27/2014,2228,3/27/2014 22:28,NOCAP,1,20140327_222400,,N
W27,3/24/2014,3/28/2014,1,1A,DK,3/28/2014,28,3/28/2014 0:28,NOCAP,1,20140328_002400,,N
W28,3/24/2014,3/28/2014,2,2A,DK,3/28/2014,28,3/28/2014 0:28,LISPH,2,20140328_002400,,N
W29,3/24/2014,3/28/2014,8,8A,DK,3/28/2014,28,3/28/2014 0:28,LISPH,2,20140328_002400,,N
W36,3/24/2014,3/28/2014,4,4A,DK,3/28/2014,28,3/28/2014 0:28,LISPH,2,20140328_002400,,N
W37,3/24/2014,3/28/2014,3,3A,DK,3/28/2014,28,3/28/2014 0:28,LISPH,2,20140328_002400,,N
W43,3/24/2014,3/28/2014,5,5A,DK,3/28/2014,28,3/28/2014 0:28,PSNIG,1,20140328_002400,,N
W40,3/24/2014,3/28/2014,9,9A,DK,3/28/2014,28,3/28/2014 0:28,LISPH,1,20140328_002400,,N
W41,3/24/2014,3/28/2014,7,7A,DK,3/28/2014,28,3/28/2014 0:28,LISPH,1,20140328_002400,,N
W41,3/24/2014,3/28/2014,7,7A,DK,3/28/2014,28,3/28/2014 0:28,PSNIG,1,20140328_002400,,N
W42,3/24/2014,3/28/2014,10,10A,DK,3/28/2014,28,3/28/2014 0:28,LISPH,2,20140328_002400,,N
W43,3/24/2014,3/28/2014,5,5A,DK,3/28/2014,28,3/28/2014 0:28,LISPH,1,20140328_002400,,N
W39,3/24/2014,3/28/2014,6,6A,DK,3/28/2014,28,3/28/2014 0:28,LISPH,2,20140328_002400,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2331,3/31/2014 23:31,ACGRY,1,20140331_232700,NO NAAMP CODE,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,1931,3/31/2014 19:31,PSORN,1,20140331_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2331,3/31/2014 23:31,LICAT,1,20140331_232700,NO NAAMP CODE,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2331,3/31/2014 23:31,LISPH,3,20140331_232700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2331,3/31/2014 23:31,PSNIG,1,20140331_232700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2231,3/31/2014 22:31,ACGRY,1,20140331_222700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2231,3/31/2014 22:31,HYGRA,2,20140331_222700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2231,3/31/2014 22:31,LICAT,1,20140331_222700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2231,3/31/2014 22:31,LISPH,2,20140331_222700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2231,3/31/2014 22:31,PSNIG,2,20140331_222700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2131,3/31/2014 21:31,ACGRY,2,20140331_212700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2131,3/31/2014 21:31,HYGRA,3,20140331_212700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2131,3/31/2014 21:31,LISPH,2,20140331_212700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2131,3/31/2014 21:31,PSFER,1,20140331_212700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2131,3/31/2014 21:31,PSNIG,2,20140331_212700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2031,3/31/2014 20:31,ACGRY,1,20140331_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2031,3/31/2014 20:31,HYGRA,3,20140331_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2031,3/31/2014 20:31,LICAT,1,20140331_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2031,3/31/2014 20:31,LISPH,1,20140331_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2031,3/31/2014 20:31,PSNIG,2,20140331_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2031,3/31/2014 20:31,PSORN,1,20140331_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,1931,3/31/2014 19:31,ACGRY,1,20140331_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,1931,3/31/2014 19:31,HYGRA,3,20140331_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,1931,3/31/2014 19:31,LICAT,1,20140331_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,1931,3/31/2014 19:31,LISPH,1,20140331_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,1931,3/31/2014 19:31,PSNIG,2,20140331_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,3/31/2014,2331,3/31/2014 23:31,HYGRA,2,20140331_232700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2331,4/1/2014 23:31,ACGRY,2,20140401_232700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,31,4/1/2014 0:31,PSNIG,1,20140401_002700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2331,4/1/2014 23:31,LICAT,2,20140401_232700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2331,4/1/2014 23:31,LISPH,1,20140401_232700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2331,4/1/2014 23:31,PSNIG,1,20140401_232700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2231,4/1/2014 22:31,ACGRY,2,20140401_222700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2231,4/1/2014 22:31,HYGRA,3,20140401_222700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2231,4/1/2014 22:31,LICAT,1,20140401_222700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2231,4/1/2014 22:31,LISPH,2,20140401_222700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2231,4/1/2014 22:31,PSNIG,1,20140401_222700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2131,4/1/2014 21:31,ACGRY,2,20140401_212700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2131,4/1/2014 21:31,ANTER,1,20140401_212700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2131,4/1/2014 21:31,HYGRA,3,20140401_212700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2131,4/1/2014 21:31,LICAT,1,20140401_212700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2131,4/1/2014 21:31,PSNIG,2,20140401_212700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2031,4/1/2014 20:31,ACGRY,2,20140401_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2031,4/1/2014 20:31,HYGRA,3,20140401_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2031,4/1/2014 20:31,HYSQU,1,20140401_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2031,4/1/2014 20:31,LICAT,1,20140401_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2031,4/1/2014 20:31,PSNIG,2,20140401_202700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,1931,4/1/2014 19:31,ACGRY,2,20140401_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,1931,4/1/2014 19:31,HYGRA,3,20140401_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,1931,4/1/2014 19:31,HYSQU,1,20140401_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,1931,4/1/2014 19:31,LICAT,1,20140401_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,1931,4/1/2014 19:31,PSNIG,2,20140401_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,1931,4/1/2014 19:31,PSOCU,3,20140401_192700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,31,4/1/2014 0:31,ACGRY,1,20140401_002700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,31,4/1/2014 0:31,HYGRA,2,20140401_002700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,31,4/1/2014 0:31,LICAT,1,20140401_002700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,31,4/1/2014 0:31,LISPH,3,20140401_002700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/1/2014,2331,4/1/2014 23:31,HYGRA,3,20140401_232700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2032,4/2/2014 20:32,HYGRA,3,20140402_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2032,4/2/2014 20:32,ANTER,1,20140402_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2032,4/2/2014 20:32,LICAT,1,20140402_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2032,4/2/2014 20:32,PSNIG,1,20140402_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,1932,4/2/2014 19:32,HYGRA,3,20140402_192800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,1932,4/2/2014 19:32,HYSQU,1,20140402_192800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,1932,4/2/2014 19:32,LICAT,1,20140402_192800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,1932,4/2/2014 19:32,PSNIG,1,20140402_192800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,31,4/2/2014 0:31,HYGRA,3,20140402_002700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,31,4/2/2014 0:31,LICAT,1,20140402_002700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,31,4/2/2014 0:31,LISPH,3,20140402_002700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,31,4/2/2014 0:31,PSNIG,1,20140402_002700,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2332,4/2/2014 23:32,ACGRY,2,20140402_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2332,4/2/2014 23:32,ANTER,1,20140402_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2332,4/2/2014 23:32,HYGRA,3,20140402_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2332,4/2/2014 23:32,LICAT,1,20140402_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2332,4/2/2014 23:32,LISPH,1,20140402_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2332,4/2/2014 23:32,PSNIG,1,20140402_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2232,4/2/2014 22:32,ACGRY,2,20140402_222800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2232,4/2/2014 22:32,ANTER,1,20140402_222800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2232,4/2/2014 22:32,HYGRA,3,20140402_222800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2232,4/2/2014 22:32,LICAT,1,20140402_222800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2232,4/2/2014 22:32,PSNIG,1,20140402_222800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2132,4/2/2014 21:32,ACGRY,1,20140402_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2132,4/2/2014 21:32,ANTER,1,20140402_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2132,4/2/2014 21:32,HYGRA,3,20140402_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2132,4/2/2014 21:32,LICAT,2,20140402_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2132,4/2/2014 21:32,PSNIG,1,20140402_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2032,4/2/2014 20:32,ACGRY,1,20140402_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/2/2014,2032,4/2/2014 20:32,HYSQU,1,20140402_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2332,4/3/2014 23:32,ACGRY,2,20140403_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,32,4/3/2014 0:32,PSNIG,1,20140403_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2332,4/3/2014 23:32,HYGRA,3,20140403_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2332,4/3/2014 23:32,LICAT,2,20140403_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2332,4/3/2014 23:32,LISPH,3,20140403_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2332,4/3/2014 23:32,PSNIG,1,20140403_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2232,4/3/2014 22:32,ACGRY,2,20140403_222800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2232,4/3/2014 22:32,ANTER,2,20140403_222800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2232,4/3/2014 22:32,HYGRA,3,20140403_222800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2232,4/3/2014 22:32,LICAT,2,20140403_222800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2232,4/3/2014 22:32,PSNIG,1,20140403_222800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2132,4/3/2014 21:32,ACGRY,2,20140403_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2132,4/3/2014 21:32,ANTER,1,20140403_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2132,4/3/2014 21:32,HYCIN,2,20140403_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2132,4/3/2014 21:32,HYGRA,3,20140403_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2132,4/3/2014 21:32,LICAT,2,20140403_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2132,4/3/2014 21:32,PSNIG,1,20140403_212800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2032,4/3/2014 20:32,ACGRY,2,20140403_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2032,4/3/2014 20:32,ANTER,1,20140403_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2032,4/3/2014 20:32,HYCIN,1,20140403_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2032,4/3/2014 20:32,HYGRA,3,20140403_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2032,4/3/2014 20:32,LICAT,1,20140403_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2032,4/3/2014 20:32,PSNIG,2,20140403_202800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,1932,4/3/2014 19:32,ACGRY,2,20140403_192800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,1932,4/3/2014 19:32,HYCIN,1,20140403_192800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,1932,4/3/2014 19:32,HYGRA,2,20140403_192800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,1932,4/3/2014 19:32,LICAT,1,20140403_192800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,1932,4/3/2014 19:32,PSNIG,1,20140403_192800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,32,4/3/2014 0:32,ACGRY,2,20140403_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,32,4/3/2014 0:32,ANTER,1,20140403_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,32,4/3/2014 0:32,HYGRA,3,20140403_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,32,4/3/2014 0:32,LICAT,2,20140403_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,32,4/3/2014 0:32,LISPH,2,20140403_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/3/2014,2332,4/3/2014 23:32,ANTER,2,20140403_232800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/4/2014,32,4/4/2014 0:32,ACGRY,1,20140404_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/4/2014,32,4/4/2014 0:32,ANTER,2,20140404_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/4/2014,32,4/4/2014 0:32,PSNIG,1,20140404_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/4/2014,32,4/4/2014 0:32,LICAT,1,20140404_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/4/2014,32,4/4/2014 0:32,LISPH,2,20140404_002800,,N
W55,3/31/2014,4/4/2014,4,4A,DK,4/4/2014,32,4/4/2014 0:32,HYGRA,2,20140404_002800,,N
W52,4/7/2014,4/11/2014,10,10A,RLK,4/7/2014,1935,4/7/2014 19:35,LISPH,1,20140407_193100,HYCHR DISTANT; SPLASHING,N
W55,4/7/2014,4/11/2014,9,9A,RLK,4/7/2014,1935,4/7/2014 19:35,HYGRA,2,20140407_193100,POSSIBLY LICLA IN BACKGROUND,N
W55,4/7/2014,4/11/2014,9,9A,RLK,4/7/2014,1935,4/7/2014 19:35,LISPH,1,20140407_193100,POSSIBLY LICLA IN BACKGROUND,N
W58,4/7/2014,4/11/2014,3,3A,DK,4/7/2014,1935,4/7/2014 19:35,HYCHR,1,20140407_193100,,N
W58,4/7/2014,4/11/2014,3,3A,DK,4/7/2014,1935,4/7/2014 19:35,PSCRU,1,20140407_193100,,N
W58,4/7/2014,4/11/2014,3,3A,DK,4/7/2014,1935,4/7/2014 19:35,SCHOL,2,20140407_193100,,N
W26,4/7/2014,4/11/2014,7,7A,RLK,4/7/2014,2335,4/7/2014 23:35,LICAT,1,20140407_233100,,N
W26,4/7/2014,4/11/2014,7,7A,RLK,4/7/2014,2335,4/7/2014 23:35,LISPH,1,20140407_233100,MAY BE TOO DISTANT,N
W32,4/7/2014,4/11/2014,8,8A,RLK,4/7/2014,2335,4/7/2014 23:35,LISPH,1,20140407_233100,MORE LISPH IN DISTANCE,N
W35,4/7/2014,4/11/2014,5,5A,DK,4/7/2014,2335,4/7/2014 23:35,HYCHR,1,20140407_233100,NO NAAMP CODE,N
W35,4/7/2014,4/11/2014,5,5A,DK,4/7/2014,2335,4/7/2014 23:35,LISPH,1,20140407_233100,,N
W35,4/7/2014,4/11/2014,5,5A,DK,4/7/2014,2335,4/7/2014 23:35,SCHOL,1,20140407_233100,,N
W50,4/7/2014,4/11/2014,2,2A,DK,4/7/2014,2335,4/7/2014 23:35,ANTER,2,20140407_233100,,N
W50,4/7/2014,4/11/2014,2,2A,DK,4/7/2014,2335,4/7/2014 23:35,HYGRA,1,20140407_233100,,N
W50,4/7/2014,4/11/2014,2,2A,DK,4/7/2014,2335,4/7/2014 23:35,LISPH,1,20140407_233100,NO NAAMP CODE RECORDED,N
W50,4/7/2014,4/11/2014,2,2A,DK,4/7/2014,2335,4/7/2014 23:35,PSORN,2,20140407_233100,,N
W50,4/7/2014,4/11/2014,2,2A,DK,4/7/2014,2335,4/7/2014 23:35,SCHOL,2,20140407_233100,,N
W51,4/7/2014,4/11/2014,4,4A,DK,4/7/2014,2335,4/7/2014 23:35,ACGRY,1,20140407_233100,,N
W52,4/7/2014,4/11/2014,10,10A,RLK,4/7/2014,2335,4/7/2014 23:35,NOCAP,1,20140407_233100,BUGS?,N
W55,4/7/2014,4/11/2014,9,9A,RLK,4/7/2014,2335,4/7/2014 23:35,HYGRA,2,20140407_233100,HYGRA MAY BE TOO DISTANT; ANTER DISTANT,N
W55,4/7/2014,4/11/2014,9,9A,RLK,4/7/2014,2335,4/7/2014 23:35,LICAT,2,20140407_233100,ANTER DISTANT,N
W55,4/7/2014,4/11/2014,9,9A,RLK,4/7/2014,2335,4/7/2014 23:35,LISPH,1,20140407_233100,ANTER DISTANT,N
W55,4/7/2014,4/11/2014,9,9A,RLK,4/7/2014,2335,4/7/2014 23:35,PSNIG,1,20140407_233100,NIG/FER; ANTER DISTANT,N
W58,4/7/2014,4/11/2014,3,3A,DK,4/7/2014,2335,4/7/2014 23:35,HYCHR,1,20140407_233100,,N
W58,4/7/2014,4/11/2014,3,3A,DK,4/7/2014,2335,4/7/2014 23:35,SCHOL,1,20140407_233100,,N
W68,4/7/2014,4/11/2014,6,6A,DK,4/7/2014,2335,4/7/2014 23:35,LISPH,1,20140407_233100,,N
W46,4/7/2014,4/11/2014,1,1A,DK,4/7/2014,2329,4/7/2014 23:29,ACGRY,1,20140407_232500,,N
W46,4/7/2014,4/11/2014,1,1A,DK,4/7/2014,2329,4/7/2014 23:29,LICAP,1,20140407_232500,,N
W46,4/7/2014,4/11/2014,1,1A,DK,4/7/2014,2329,4/7/2014 23:29,LISPH,1,20140407_232500,,N
W46,4/7/2014,4/11/2014,1,1A,DK,4/7/2014,2329,4/7/2014 23:29,PSORN,1,20140407_232500,,N
W26,4/7/2014,4/11/2014,7,7A,RLK,4/7/2014,2235,4/7/2014 22:35,LICAT,1,20140407_223100,UNKNOWN CALL AT BEGINNING,N
W26,4/7/2014,4/11/2014,7,7A,RLK,4/7/2014,2235,4/7/2014 22:35,LISPH,1,20140407_223100,UNKNOWN CALL AT BEGINNING,N
W32,4/7/2014,4/11/2014,8,8A,RLK,4/7/2014,2235,4/7/2014 22:35,HYCHR,1,20140407_223100,LICAT & LISPH DISTANT,N
W32,4/7/2014,4/11/2014,8,8A,RLK,4/7/2014,2235,4/7/2014 22:35,HYFEM,1,20140407_223100,LICAT & LISPH DISTANT,N
W35,4/7/2014,4/11/2014,5,5A,DK,4/7/2014,2235,4/7/2014 22:35,HYCHR,1,20140407_223100,,N
W35,4/7/2014,4/11/2014,5,5A,DK,4/7/2014,2235,4/7/2014 22:35,HYFEM,1,20140407_223100,,N
W35,4/7/2014,4/11/2014,5,5A,DK,4/7/2014,2235,4/7/2014 22:35,LISPH,1,20140407_223100,,N
W35,4/7/2014,4/11/2014,5,5A,DK,4/7/2014,2235,4/7/2014 22:35,PSNIG,1,20140407_223100,,N
W35,4/7/2014,4/11/2014,5,5A,DK,4/7/2014,2235,4/7/2014 22:35,SCHOL,2,20140407_223100,,N
W50,4/7/2014,4/11/2014,2,2A,DK,4/7/2014,2235,4/7/2014 22:35,ANTER,2,20140407_223100,,N
W50,4/7/2014,4/11/2014,2,2A,DK,4/7/2014,2235,4/7/2014 22:35,HYGRA,1,20140407_223100,,N
W50,4/7/2014,4/11/2014,2,2A,DK,4/7/2014,2235,4/7/2014 22:35,LISPH,1,20140407_223100,,N
